hour,Area_1,Area_2,Area_3
7063,1137.6732,1086.9747,1493.5226
7064,1148.6022,1149.7796,1596.7574
7065,1171.1653,1175.3502,1674.7469
7066,1188.0876,1209.4444,1739.2123
7067,1209.2405,1214.379,1778.4325
7068,1230.7459,1224.2484,1811.3413
7069,1246.258,1230.9775,1838.3898
7070,1255.4243,1224.2484,1825.7672
7071,1262.8278,1217.5193,1783.3913
7072,1260.0074,1225.5942,1722.5324
7073,1330.5171,1350.3069,1733.3518
7074,1313.2422,1375.4289,1768.9655
7075,1271.9941,1343.5778,1696.8364
7076,1209.9456,1274.4924,1570.6106
7077,1101.3607,1164.5837,1423.6476
7078,1005.8201,1045.2542,1306.4378
7079,956.4634,955.5328,1227.9975
7080,921.2086,896.7653,1186.9741
7081,909.2219,864.9142,1168.491
7082,905.3439,857.7365,1162.6305
7083,931.785,884.6529,1166.2369
7084,1006.8778,970.3368,1205.9079
7085,1103.8286,1063.6471,1327.1749
7086,1131.3273,1043.0112,1402.4597
7087,1135.2053,1080.6942,1497.1291
7088,1141.5512,1139.0131,1613.4372
7089,1160.2363,1175.3502,1713.5163
7090,1176.1009,1194.6403,1797.8171
7091,1196.9013,1218.8651,1845.6027
7092,1227.9255,1231.4261,1897.4454
7093,1248.3733,1242.6413,1931.7067
7094,1258.2447,1244.8843,1910.5188
7095,1269.8788,1243.0899,1858.2252
7096,1266.3533,1246.6787,1770.3179
7097,1332.2798,1358.8305,1765.3591
7098,1309.0116,1405.037,1788.801
7099,1258.2447,1358.8305,1707.205
7100,1207.4777,1296.4741,1583.2332
7101,1101.0082,1190.1543,1429.9589
7102,1004.0574,1073.0678,1310.0443
7103,946.2395,980.2062,1231.1531
7104,922.9713,919.1957,1192.3837
7105,910.6321,878.3724,1171.1958
7106,904.6388,879.2696,1162.1797
7107,936.7207,897.2139,1171.1958
7108,1010.7558,983.3465,1214.4733
7109,1107.0015,1079.3483,1328.0766
7110,1133.0901,1062.7499,1410.1234
7111,1134.8528,1108.5078,1502.0879
7112,1148.2496,1177.5933,1626.0598
7113,1167.9923,1215.7249,1737.8599
7114,1181.7417,1248.9218,1835.2341
7115,1213.1185,1270.4549,1893.839
7116,1249.431,1295.1283,1948.8374
7117,1271.9941,1318.0072,1986.2544
7118,1295.6148,1335.9515,1962.3616
7119,1296.3199,1336.4001,1898.7978
7120,1282.218,1326.5308,1790.6042
7121,1332.6324,1399.2051,1773.9244
7122,1290.3266,1405.4856,1773.9244
7123,1237.7969,1361.9707,1684.6647
7124,1193.3758,1309.9323,1577.3727
7125,1110.8795,1227.8372,1447.0895
7126,1019.217,1118.3771,1333.937
7127,970.2128,1032.2446,1251.8902
7128,932.8427,961.3647,1205.4571
7129,911.3372,914.7096,1176.1547
7130,897.9404,883.7557,1162.1797
7131,914.5101,879.2696,1159.024
7132,939.1885,905.2888,1168.9418
7133,969.5077,916.9526,1202.7523
7134,1001.237,874.335,1226.1942
7135,1055.1769,964.9536,1294.7169
7136,1096.7776,1059.161,1388.0339
7137,1133.4426,1121.0688,1460.6137
7138,1164.4668,1133.1812,1526.4315
7139,1189.4978,1141.2561,1566.1025
7140,1220.8746,1158.3032,1588.192
7141,1258.2447,1170.4156,1594.9541
7142,1282.5705,1183.8738,1583.2332
7143,1296.3199,1186.5654,1556.6356
7144,1290.3266,1191.5001,1538.6033
7145,1328.4018,1299.6144,1607.5767
7146,1293.8521,1314.4184,1629.6662
7147,1240.2647,1276.7354,1561.5944
7148,1174.6907,1225.1456,1481.8016
7149,1104.5336,1159.649,1391.6403
7150,1025.5628,1073.9651,1300.5773
7151,973.7382,983.7951,1231.1531
7152,935.3105,916.9526,1197.7934
7153,916.2729,868.0545,1172.5482
7154,896.5302,848.7644,1158.1224
7155,900.4082,845.6241,1154.0652
7156,917.6831,866.26,1158.1224
7157,931.785,859.9795,1171.6466
7158,954.7006,807.9411,1173.9007
7159,1014.6338,896.7653,1209.0636
7160,1060.1126,989.6269,1266.316
7161,1112.9948,1066.3387,1325.8225
7162,1148.9547,1096.844,1386.2306
7163,1200.4268,1107.6106,1425.4508
7164,1241.6749,1123.3118,1476.392
7165,1287.8587,1147.5366,1513.3581
7166,1324.1712,1164.5837,1531.3904
7167,1347.0868,1178.0419,1531.8412
7168,1347.7919,1197.332,1510.2025
7169,1400.3216,1315.7642,1588.6428
7170,1359.426,1336.8487,1632.3711
7171,1294.5572,1306.7921,1573.3154
7172,1214.8812,1234.5663,1495.7767
7173,1115.1101,1140.3589,1369.5508
7174,1006.1727,1033.5904,1278.9386
7175,954.3481,950.1495,1211.3176
7176,925.7917,892.7278,1179.7612
7177,909.927,859.9795,1165.3353
7178,906.7541,852.8018,1157.6716
7179,938.1309,877.4752,1169.8434
7180,1018.5119,977.066,1223.4894
7181,1126.0391,1066.3387,1336.1911
7182,1157.4159,1046.6,1413.7298
7183,1185.2672,1100.8815,1524.1775
7184,1208.5354,1158.7518,1668.8864
7185,1254.0141,1211.2388,1792.4075
7186,1303.7234,1244.4357,1910.068
7187,1342.1512,1264.623,1954.2471
7188,1380.2264,1284.8103,2068.752
7189,1392.5656,1309.0351,2154.4053
7190,1396.091,1313.5212,2161.6182
7191,1388.335,1311.2781,2098.5052
7192,1406.6675,1313.9698,1973.181
7193,1460.9599,1414.9063,1952.4438
7194,1426.7627,1426.5701,1912.7729
7195,1382.3417,1387.9899,1826.218
7196,1311.4795,1308.5865,1651.7558
7197,1208.8879,1200.0236,1482.2525
7198,1090.7843,1085.1802,1338.8959
7199,1035.0816,992.7672,1258.2015
7200,994.8911,938.4858,1211.7684
7201,979.0265,905.2888,1185.6216
7202,967.3924,890.9334,1174.8023
7203,994.8911,916.0554,1179.7612
7204,1074.2145,1006.674,1228.8991
7205,1194.786,1114.3397,1359.1822
7206,1234.2714,1126.4521,1443.9339
7207,1236.3867,1143.9477,1530.4888
7208,1262.8278,1200.9208,1638.6824
7209,1303.7234,1230.5289,1740.5647
7210,1342.1512,1248.9218,1825.3164
7211,1351.3174,1241.7441,1870.397
7212,1348.497,1252.5106,1910.068
7213,1372.4703,1237.7066,1942.5261
7214,1386.5722,1228.7345,1921.789
7215,1396.091,1220.6595,1851.914
7216,1392.5656,1239.9496,1759.0478
7217,1459.5497,1369.597,1791.9567
7218,1436.2815,1389.3357,1789.7026
7219,1388.335,1355.2416,1704.0494
7220,1317.4728,1277.6326,1581.8807
7221,1195.1385,1173.1072,1431.3113
7222,1087.9639,1062.7499,1315.454
7223,1019.217,977.066,1241.5217
7224,988.5453,930.8594,1206.3587
7225,963.8669,896.7653,1185.1708
7226,953.9955,885.5501,1175.2531
7227,975.1484,909.7749,1192.3837
7228,1052.7091,1006.674,1237.0136
7229,1159.1786,1095.4982,1350.1661
7230,1191.9656,1076.6567,1444.8355
7231,1218.4067,1099.5357,1515.6121
7232,1243.0851,1172.21,1612.0848
7233,1280.1027,1209.4444,1718.4752
7234,1314.2999,1235.4636,1804.1284
7235,1360.1311,1216.1735,1857.7744
7236,1386.9248,1220.6595,1882.118
7237,1404.9048,1222.9026,1878.9624
7238,1414.7761,1215.7249,1827.5704
7239,1418.3016,1204.5097,1763.105
7240,1405.6098,1214.379,1710.3606
7241,1465.543,1345.8209,1762.6542
7242,1437.6917,1358.8305,1757.2445
7243,1383.3993,1336.4001,1689.1727
7244,1311.4795,1274.4924,1574.217
7245,1191.6131,1173.5558,1434.9177
7246,1074.9196,1061.8527,1323.1177
7247,1002.2947,970.3368,1240.6201
7248,967.0398,917.8498,1207.2604
7249,940.5987,885.5501,1192.3837
7250,932.1376,880.1669,1177.9579
7251,953.643,907.5319,1188.3265
7252,1031.9087,999.9449,1231.1531
7253,1137.3206,1089.2177,1353.3217
7254,1159.1786,1074.8623,1430.4097
7255,1150.7175,1111.648,1512.9073
7256,1154.948,1152.9199,1611.634
7257,1162.7041,1178.0419,1701.3445
7258,1171.1653,1195.0889,1779.3341
7259,1182.7994,1233.6691,1837.4881
7260,1195.8436,1172.21,1885.7245
7261,1200.4268,1175.3502,1887.0769
7262,1219.8169,1165.9295,1880.3148
7263,1226.8679,1154.7143,1832.0785
7264,1237.0918,1178.9391,1743.7203
7265,1321.3508,1309.0351,1790.6042
7266,1304.4285,1327.428,1777.9817
7267,1263.1804,1306.3435,1708.5574
7268,1207.4777,1241.7441,1585.938
7269,1109.8219,1157.4059,1440.3274
7270,1014.9864,1047.9459,1319.5112
7271,961.7516,974.3743,1244.6773
7272,934.2528,920.9901,1200.4983
7273,923.3238,891.8306,1177.0563
7274,918.3882,880.6155,1169.8434
7275,946.592,905.2888,1173.9007
7276,1025.2103,975.7201,1213.5717
7277,1128.8595,1025.0669,1318.1588
7278,1144.3716,992.7672,1412.8282
7279,1145.7818,1054.2264,1484.0557
7280,1157.0633,1117.0313,1596.7574
7281,1164.4668,1160.5462,1684.2139
7282,1176.806,1169.0697,1791.5059
7283,1195.4911,1162.7892,1837.4881
7284,1212.4134,1165.9295,1895.1914
7285,1231.0985,1174.9016,1921.789
7286,1249.7835,1176.2474,1914.1253
7287,1255.0717,1173.5558,1841.9962
7288,1254.7192,1195.9861,1768.5147
7289,1309.0116,1313.9698,1791.5059
7290,1269.8788,1322.0447,1761.3018
7291,1226.5153,1294.2311,1674.2961
7292,1178.5688,1247.1273,1551.2259
7293,1097.1301,1170.8642,1431.7621
7294,1012.8711,1069.0304,1315.0032
7295,955.7583,986.9353,1250.9886
7296,925.4391,887.3446,1202.7523
7297,909.2219,947.0093,1182.9168
7298,899.3506,875.2322,1172.0974
7299,910.6321,880.6155,1165.7861
7300,940.5987,914.7096,1175.2531
7301,976.9112,931.7567,1198.2442
7302,1009.6982,911.5693,1226.1942
7303,1058.7024,971.2341,1280.7419
7304,1103.8286,1045.2542,1373.1572
7305,1138.3783,1083.8344,1446.6387
7306,1161.2939,1102.2273,1505.2436
7307,1181.0366,1108.9564,1541.3081
7308,1210.6507,1109.8536,1551.2259
7309,1247.3157,1113.8911,1555.7339
7310,1277.6348,1116.5827,1551.2259
7311,1288.5638,1120.6202,1534.546
7312,1300.903,1164.5837,1502.9896
7313,1334.0426,1289.2964,1587.7412
7314,1280.1027,1296.4741,1580.0775
7315,1220.522,1270.9035,1533.1936
7316,1161.2939,1229.6317,1454.7532
7317,1084.4384,1152.9199,1347.4612
7318,1009.3456,1065.4415,1275.783
7319,956.8159,980.2062,1220.3338
7320,941.6564,1029.1044,1114.3942
7321,931.4325,1000.3935,1036.8554
7322,925.0866,972.1313,957.9643
7323,926.8493,959.5703,938.1288
7324,934.6054,953.7384,953.907
7325,947.6497,943.869,985.9143
7326,960.694,960.4675,979.1522
7327,992.7759,938.9344,1036.4046
7328,1017.4542,974.3743,1149.1063
7329,1043.1903,1028.2071,1253.6935
7330,1060.1126,1073.0678,1319.962
7331,1068.9263,1099.5357,1357.8298
7332,1082.6757,1110.7508,1393.4435
7333,1102.0658,1112.9939,1402.9105
7334,1116.5203,1122.4146,1412.3774
7335,1136.9681,1127.3493,1408.771
7336,1178.5688,1130.9381,1421.3935
7337,1287.1536,1160.5462,1575.1186
7338,1267.7635,1288.8478,1615.6912
7339,1203.2472,1284.3617,1579.6267
7340,1124.9814,1267.3147,1534.0952
7341,1039.6648,1236.8094,1434.9177
7342,973.0332,1186.5654,1310.9459
7343,940.9513,1093.7038,1192.8345
7344,931.785,1003.5338,1105.8289
7345,925.7917,977.9632,1085.5425
7346,924.0289,963.6077,1065.2562
7347,938.4834,963.1591,1064.8054
7348,988.5453,984.2437,1106.7305
7349,1088.669,1046.1514,1176.6055
7350,1116.5203,1053.7777,1333.937
7351,1112.2897,1091.4607,1482.7033
7352,1114.0524,1136.3214,1578.7251
7353,1137.3206,1180.7335,1641.838
7354,1161.2939,1200.9208,1686.9187
7355,1183.857,1221.1081,1722.5324
7356,1208.8879,1229.1831,1732.4502
7357,1231.8036,1240.3982,1739.6631
7358,1247.3157,1243.0899,1744.622
7359,1256.4819,1230.0803,1716.2211
7360,1282.5705,1255.2023,1708.5574
7361,1383.3993,1366.0082,1777.9817
7362,1343.5614,1357.036,1765.8099
7363,1266.3533,1342.232,1721.6308
7364,1188.4401,1306.7921,1659.8703
7365,1074.567,1237.258,1570.1598
7366,992.7759,1154.7143,1411.4758
7367,961.0465,1085.1802,1262.7096
7368,945.1818,1035.8335,1154.516
7369,938.4834,1007.1226,1116.1974
7370,935.663,990.5242,1085.5425
7371,951.8803,991.4214,1063.9038
7372,1008.288,1012.5059,1086.895
7373,1109.1168,1070.8248,1161.2781
7374,1135.2053,1072.6192,1347.4612
7375,1127.0967,1105.8162,1467.8266
7376,1122.5136,1146.6394,1581.4299
7377,1141.9038,1178.0419,1653.1082
7378,1151.7751,1203.6125,1694.5824
7379,1181.7417,1216.1735,1706.3034
7380,1203.5997,1222.9026,1712.1639
7381,1219.8169,1237.258,1716.2211
7382,1246.258,1232.7719,1707.6558
7383,1248.3733,1224.697,1692.7792
7384,1263.5329,1254.7537,1665.7308
7385,1288.5638,1352.55,1741.9171
7386,1225.4577,1316.6614,1701.7953
7387,1189.4978,1301.8574,1645.4445
7388,1158.121,1275.8382,1597.2082
7389,1060.8177,1226.4914,1513.8089
7390,986.0774,1147.088,1372.7064
7391,956.1108,1079.7969,1250.087
7392,939.8936,1027.3099,1162.6305
7393,937.0732,1004.431,1115.7466
7394,932.4901,988.7297,1089.149
7395,949.0599,990.9728,1081.0345
7396,1004.7625,1015.1975,1123.4103
7397,1103.1235,1063.1985,1176.1547
7398,1133.0901,1072.6192,1328.9782
7399,1116.5203,1104.9189,1454.3024
7400,1110.527,1132.284,1574.217
7401,1126.0391,1167.7239,1646.3461
7402,1142.6089,1179.8363,1694.1316
7403,1163.0567,1199.575,1713.5163
7404,1185.2672,1203.1639,1733.3518
7405,1190.908,1203.6125,1723.8848
7406,1204.3048,1196.8834,1735.155
7407,1208.8879,1182.9765,1714.4179
7408,1250.1361,1230.0803,1704.5002
7409,1351.3174,1348.5125,1787.4486
7410,1308.3065,1352.9986,1773.4736
7411,1248.7259,1338.6432,1726.1389
7412,1176.4535,1301.8574,1672.0421
7413,1062.2279,1236.3608,1574.217
7414,986.7825,1156.0601,1463.3186
7415,950.4701,1081.1428,1323.5685
7416,939.5411,1026.8613,1196.441
7417,931.4325,999.9449,1118.0006
7418,931.785,983.3465,1069.3135
7419,945.8869,986.4867,1060.7482
7420,1003.7048,1008.4684,1081.4853
7421,1103.1235,1070.8248,1191.9329
7422,1129.9171,1084.7316,1344.7564
7423,1110.527,1111.1994,1476.392
7424,1102.7709,1133.6298,1576.0202
7425,1115.8152,1156.5087,1672.9437
7426,1129.212,1173.1072,1723.434
7427,1149.6598,1181.6307,1754.5397
7428,1166.2296,1132.7326,1770.7687
7429,1177.1586,1137.6672,1784.2929
7430,1196.1962,1145.7422,1780.2357
7431,1203.9523,1179.8363,1763.105
7432,1250.1361,1215.2762,1745.9744
7433,1350.9649,1338.1946,1809.9889
7434,1307.2489,1345.3723,1795.5631
7435,1238.502,1332.3627,1746.876
7436,1170.4602,1297.8199,1691.8776
7437,1066.4584,1232.3233,1597.2082
7438,981.8469,1165.4809,1461.0645
7439,953.2905,1091.0121,1315.0032
7440,936.7207,1036.2821,1188.3265
7441,933.9003,1012.5059,1127.0168
7442,930.7274,996.8047,1084.1901
7443,941.6564,997.2533,1070.6659
7444,1000.8845,1019.6836,1082.8377
7445,1100.3031,1073.0678,1191.0313
7446,1130.2697,1071.2734,1352.4201
7447,1110.8795,1104.0217,1485.8589
7448,1107.7066,1132.7326,1597.2082
7449,1130.2697,1166.3781,1682.4106
7450,1138.7308,1199.575,1717.5736
7451,1165.1719,1213.9304,1738.3107
7452,1193.7284,1201.818,1742.8187
7453,1217.7016,1202.2666,1744.622
7454,1234.2714,1196.4348,1739.2123
7455,1240.6173,1177.5933,1711.2623
7456,1271.289,1214.8276,1700.4429
7457,1317.4728,1325.185,1777.08
7458,1260.0074,1319.8017,1753.1873
7459,1208.1828,1313.5212,1689.1727
7460,1146.1343,1279.427,1640.9364
7461,1066.811,1230.0803,1553.0291
7462,993.481,1173.1072,1430.4097
7463,956.4634,1105.8162,1293.3644
7464,937.0732,1012.9545,1198.695
7465,927.2019,977.5146,1118.0006
7466,925.7917,956.8786,1058.0433
7467,928.6121,946.1121,1038.2078
7468,940.2462,947.9065,1019.7248
7469,966.3347,971.6827,1062.1006
7470,984.3147,933.5511,1101.7716
7471,1016.3966,939.8316,1189.2281
7472,1045.3055,994.113,1330.7814
7473,1073.1569,1043.0112,1449.7944
7474,1089.0215,1082.4886,1520.571
7475,1111.5846,1137.2186,1551.2259
7476,1132.0324,1141.2561,1568.3565
7477,1150.3649,1143.9477,1558.4388
7478,1165.1719,1138.5645,1545.8162
7479,1179.6264,1139.9103,1531.3904
7480,1213.1185,1182.9765,1530.4888
7481,1273.4043,1297.3713,1663.4767
7482,1220.1695,1287.502,1661.2227
7483,1163.4092,1253.8564,1613.4372
7484,1109.8219,1231.4261,1566.1025
7485,1039.3122,1193.7431,1479.0968
7486,979.7316,1154.7143,1369.1
7487,951.5277,1089.6663,1250.9886
7488,931.785,1028.6558,1131.5248
7489,924.0289,993.6644,1054.8877
7490,921.5611,967.6452,992.6764
7491,919.4458,960.0189,953.0054
7492,930.0223,957.3272,956.161
7493,945.1818,973.0285,974.6441
7494,956.4634,935.3455,975.9965
7495,988.1927,942.5232,1032.3474
7496,1011.4609,994.5616,1163.9829
7497,1042.4852,1050.1889,1289.758
7498,1056.9396,1091.0121,1383.9766
7499,1080.5604,1110.3022,1441.6798
7500,1108.4117,1117.0313,1488.5637
7501,1133.7952,1118.8258,1507.0468
7502,1151.7751,1114.7883,1525.0791
7503,1168.6974,1112.5453,1514.2597
7504,1224.4,1162.7892,1518.7678
7505,1315.3575,1296.9227,1644.0921
7506,1280.1027,1284.3617,1662.1243
7507,1209.593,1253.4078,1631.0187
7508,1127.4493,1201.818,1576.9219
7509,1036.1393,1144.845,1490.367
7510,966.6873,1087.8719,1368.6492
7511,939.1885,1024.6183,1225.7434
7512,926.8493,979.309,1113.0418
7513,920.5035,949.2523,1049.0272
7514,921.9137,935.3455,1023.3312
7515,935.3105,929.5136,1012.9627
7516,983.6096,951.944,1059.3958
7517,1092.547,1012.0573,1191.4821
7518,1120.7509,1021.9266,1338.8959
7519,1118.6356,1053.3291,1489.4654
7520,1128.1544,1095.9468,1636.8792
7521,1157.7684,1143.9477,1746.876
7522,1184.9146,1187.9112,1826.6688
7523,1224.7526,1204.5097,1883.4704
7524,1262.4753,1233.2205,1913.2237
7525,1307.2489,1235.015,1934.4116
7526,1331.9273,1249.3704,1944.7801
7527,1344.9715,1237.258,1930.8051
7528,1373.8805,1274.0438,1905.5599
7529,1457.787,1385.7469,1935.3132
7530,1371.0601,1366.0082,1908.2648
7531,1304.076,1334.6057,1850.1107
7532,1203.2472,1284.3617,1789.7026
7533,1076.6823,1215.2762,1693.6808
7534,990.6606,1146.1908,1548.9718
7535,952.9379,1073.9651,1389.3863
7536,937.4258,1013.8517,1268.5701
7537,928.6121,989.1783,1184.72
7538,928.6121,973.0285,1135.1313
7539,940.9513,963.6077,1114.845
7540,998.0641,978.4118,1129.7216
7541,1093.2521,1037.1793,1243.3249
7542,1112.9948,1046.1514,1404.7137
7543,1109.4693,1082.4886,1552.5783
7544,1121.456,1124.6576,1694.1316
7545,1171.5178,1153.8171,1806.8333
7546,1205.715,1194.1917,1885.7245
7547,1266.3533,1224.2484,1936.6656
7548,1332.2798,1243.0899,1966.4189
7549,1375.2907,1265.5202,1979.4922
7550,1400.6742,1304.1004,1984.4511
7551,1412.3083,1295.1283,1967.3205
7552,1422.8847,1306.7921,1943.4277
7553,1502.5606,1404.1398,1955.1487
7554,1421.8271,1385.7469,1919.9858
7555,1333.3375,1357.036,1862.2825
7556,1230.3934,1304.1004,1791.9567
7557,1103.8286,1240.3982,1698.6397
7558,998.4166,1165.4809,1553.4799
7559,959.9889,1091.4607,1388.4847
7560,942.0089,1027.7585,1262.7096
7561,931.4325,994.113,1163.9829
7562,930.0223,978.4118,1103.5748
7563,941.3038,975.7201,1078.7804
7564,993.1284,996.3561,1107.1813
7565,1099.598,1053.7777,1228.8991
7566,1124.6289,1056.4694,1372.7064
7567,1114.405,1088.7691,1510.6533
7568,1130.2697,1121.5174,1654.9114
7569,1168.6974,1168.6211,1758.1462
7570,1208.1828,1215.2762,1826.6688
7571,1253.6616,1250.2676,1869.9462
7572,1308.3065,1274.0438,1891.1341
7573,1361.8939,1281.6701,1905.1091
7574,1404.5522,1283.9131,1900.6011
7575,1423.9424,1288.8478,1882.5688
7576,1428.1729,1313.5212,1841.5454
7577,1486.3434,1420.2896,1883.9212
7578,1404.1997,1408.6258,1841.9962
7579,1313.5948,1374.5317,1786.547
7580,1225.4577,1330.5682,1731.5486
7581,1093.2521,1267.3147,1640.4856
7582,995.2437,1197.7806,1502.9896
7583,960.3414,1118.8258,1346.1088
7584,941.6564,1065.4415,1218.0797
7585,931.4325,1022.3753,1140.0902
7586,930.3748,999.4963,1085.9934
7587,940.9513,992.3186,1063.9038
7588,992.0708,1004.431,1086.895
7589,1093.9572,1056.4694,1197.3426
7590,1120.3983,1058.7124,1354.6742
7591,1117.5779,1099.087,1484.5065
7592,1134.8528,1163.2378,1602.167
7593,1165.1719,1210.7902,1691.8776
7594,1189.1452,1247.5759,1752.2857
7595,1228.6306,1265.5202,1788.801
7596,1255.4243,1274.941,1798.268
7597,1286.4485,1264.623,1804.5792
7598,1303.0183,1271.3521,1812.6938
7599,1305.1336,1249.819,1771.6704
7600,1324.1712,1274.4924,1745.9744
7601,1396.4436,1375.4289,1827.5704
7602,1332.9849,1358.3819,1803.6776
7603,1245.2004,1322.9419,1745.9744
7604,1186.6774,1282.1187,1675.1977
7605,1080.9129,1222.9026,1580.5283
7606,998.4166,1169.5183,1447.5403
7607,957.8736,1091.9093,1286.6023
7608,943.4191,1040.7681,1173.9007
7609,934.2528,1007.1226,1090.0506
7610,933.5477,981.552,1039.5603
7611,945.5344,982.4492,1019.7248
7612,979.7316,991.4214,1039.5603
7613,1054.1192,1032.2446,1141.4426
7614,1071.3941,1010.7115,1264.9636
7615,1097.1301,1034.039,1382.6242
7616,1108.7642,1081.1428,1533.6444
7617,1131.3273,1124.209,1631.4695
7618,1142.9614,1158.3032,1695.0332
7619,1163.4092,1166.8267,1733.3518
7620,1184.9146,1174.0044,1750.4824
7621,1202.1895,1171.3128,1754.5397
7622,1219.8169,1165.0323,1764.9083
7623,1219.1118,1158.7518,1740.1139
7624,1250.1361,1201.3694,1731.9994
7625,1296.3199,1309.9323,1796.4647
7626,1234.2714,1289.2964,1750.0316
7627,1185.9723,1266.866,1687.3695
7628,1130.6222,1234.1177,1639.1332
7629,1060.8177,1196.4348,1548.0702
7630,994.8911,1155.1629,1430.4097
7631,962.1042,1101.7787,1290.6596
7632,940.5987,1052.4319,1179.3103
7633,931.785,1019.6836,1088.6982
7634,926.4968,999.9449,1027.8393
7635,930.3748,996.8047,997.6352
7636,945.5344,1001.2907,997.6352
7637,974.7959,1024.6183,1040.4619
7638,996.3013,1018.3378,1064.8054
7639,1034.3765,1020.1322,1154.0652
7640,1061.5228,1059.6096,1293.8152
7641,1075.2721,1105.8162,1405.6153
7642,1085.8486,1126.9007,1471.4331
7643,1091.4894,1139.0131,1507.4976
7644,1084.0858,1130.9381,1505.2436
7645,1081.618,1133.6298,1472.3347
7646,1075.2721,1126.4521,1431.7621
7647,1089.7266,1124.209,1404.2629
7648,1164.8194,1172.21,1442.1307
7649,1222.9899,1279.427,1594.9541
7650,1190.2029,1271.3521,1617.9453
7651,1139.7885,1248.4732,1570.6106
7652,1099.9505,1216.6221,1512.4565
7653,1038.2546,1187.014,1447.0895
7654,986.7825,1151.5741,1348.8137
7655,956.8159,1103.1245,1222.137
7656,939.5411,1054.2264,1111.6893
7657,930.7274,1005.3282,1035.9538
7658,925.0866,988.7297,984.5618
7659,925.7917,977.5146,941.2844
7660,932.1376,977.5146,934.5223
7661,950.8226,984.6923,961.5707
7662,959.2838,957.3272,962.9231
7663,992.7759,969.8882,1007.1022
7664,1019.5695,1016.5434,1128.3692
7665,1039.3122,1048.8431,1217.1781
7666,1044.2479,1074.4137,1295.6185
7667,1056.9396,1082.4886,1323.1177
7668,1061.5228,1083.8344,1344.3056
7669,1075.6247,1077.5539,1358.2806
7670,1083.0282,1064.9929,1357.8298
7671,1091.1368,1069.479,1352.4201
7672,1166.2296,1144.845,1386.2306
7673,1264.9431,1265.0716,1578.7251
7674,1239.2071,1268.2119,1609.8308
7675,1183.1519,1247.1273,1582.3315
7676,1109.1168,1218.8651,1535.8984
7677,1024.8577,1179.8363,1439.8766
7678,960.694,1135.4242,1320.4128
7679,936.3681,1075.3109,1177.5071
7680,928.6121,1025.9641,1068.4119
7681,924.0289,1000.3935,1011.1594
7682,924.734,995.4588,962.9231
7683,939.5411,996.8047,961.5707
7684,993.1284,1020.5808,1015.2167
7685,1104.5336,1073.0678,1129.7216
7686,1145.4292,1113.4425,1306.4378
7687,1140.141,1126.0035,1434.0161
7688,1131.3273,1142.6019,1543.5622
7689,1124.2763,1155.1629,1626.5106
7690,1111.9372,1170.8642,1681.0582
7691,1111.5846,1232.7719,1719.3768
7692,1117.2254,1283.9131,1730.6469
7693,1117.9305,1267.7633,1745.0728
7694,1124.2763,1230.5289,1743.7203
7695,1133.0901,1135.8728,1719.3768
7696,1202.1895,1215.2762,1708.5574
7697,1307.954,1331.4654,1806.3825
7698,1273.4043,1338.1946,1781.1373
7699,1224.7526,1333.7085,1731.9994
7700,1145.0767,1278.5298,1682.4106
7701,1050.2412,1220.2109,1585.938
7702,978.3214,1159.2004,1446.1879
7703,948.3548,1085.6288,1287.504
7704,936.0156,1034.4876,1162.1797
7705,931.785,1007.1226,1097.2635
7706,935.3105,998.5991,1047.6748
7707,947.6497,1003.0852,1030.9949
7708,1007.2303,1021.9266,1078.7804
7709,1123.9238,1073.9651,1191.0313
7710,1152.4802,1081.1428,1361.8871
7711,1123.9238,1096.844,1477.2936
7712,1111.9372,1118.8258,1592.2493
7713,1114.405,1145.2936,1667.534
7714,1110.8795,1168.6211,1702.6969
7715,1110.8795,1183.8738,1735.6058
7716,1114.7575,1189.257,1750.0316
7717,1099.2454,1200.4722,1763.105
7718,1114.0524,1194.1917,1767.6131
7719,1124.2763,1183.8738,1743.7203
7720,1198.664,1240.3982,1735.155
7721,1309.3642,1333.7085,1817.2018
7722,1267.4109,1336.8487,1789.7026
7723,1218.7593,1309.9323,1742.8187
7724,1148.6022,1269.1091,1688.2711
7725,1048.831,1214.379,1602.167
7726,977.6163,1155.6115,1443.9339
7727,952.5854,1076.6567,1300.5773
7728,939.1885,1142.6019,1179.3103
7729,933.9003,1119.2744,1096.3619
7730,935.3105,1113.8911,1049.478
7731,952.9379,1112.9939,1033.249
7732,1012.8711,1139.9103,1066.1579
7733,1142.6089,1202.2666,1171.1958
7734,1170.1076,1221.1081,1328.0766
7735,1132.7375,1230.5289,1467.3758
7736,1114.7575,1243.5385,1583.684
7737,1114.405,1259.6883,1677.9026
7738,1110.1744,1271.3521,1750.9332
7739,1118.6356,1291.0908,1788.3502
7740,1126.0391,1295.1283,1809.5381
7741,1127.8018,1295.5769,1830.2752
7742,1141.1987,1290.1936,1833.4309
7743,1136.6155,1278.9784,1809.9889
7744,1201.837,1338.1946,1794.2107
7745,1293.147,1455.281,1851.0123
7746,1263.5329,1455.281,1813.1446
7747,1233.2138,1432.402,1769.4163
7748,1159.1786,1396.5135,1704.0494
7749,1060.1126,1355.2416,1612.9864
7750,987.1351,1292.4366,1478.646
7751,952.9379,1220.2109,1309.1427
7752,942.714,1050.1889,1188.3265
7753,937.4258,1021.9266,1113.0418
